id,timestamp,text,context,classification,confidence,toxicity_score,toxicity_confidence,toxicity_label,primary_emotion,emotion_intensity,intent,detected_issues,has_feedback,feedback_message,processing_time_ms,used_llm
401,2024-11-25 11:57:14,youre very brave,message,green,0.9,0.0,0.5,neither,joy,0.9956082701683044,positive,,no,,1.0,no
402,2024-11-01 14:35:21,different is special,message,green,0.9,0.0,0.5,neither,joy,0.9485678672790527,positive,,no,,1.0,no
403,2024-11-12 15:13:32,can we hang out after school?,message,green,0.9,0.0,0.5,neither,joy,0.5055224895477295,positive,,no,,1.0,no
404,2024-11-16 16:22:52,we dont use that word,message,green,0.9,0.0,0.5,neither,anger,0.9159719944000244,neutral,,no,,1.0,no
405,2024-11-02 12:03:25,why do i feel left out?,search,green,0.9,0.0,0.5,neither,sadness,0.8916389346122742,neutral,,no,,1.0,no
406,2024-11-11 20:17:55,just be yourself,message,green,0.9,0.0,0.5,neither,joy,0.9598625898361206,positive,,no,,1.0,no
407,2024-11-13 09:21:04,what does bet mean,search,yellow,0.8,0.0,0.5,neither,anger,0.6017076373100281,neutral,age_inappropriate,yes,I understand you're feeling upset. Let's find a better way to express what you're feeling.,92.8030014038086,no
408,2024-11-22 16:54:14,what is Roblox?,search,green,0.9,0.0,0.5,neither,fear,0.7407050728797913,neutral,,no,,1.0,no
409,2024-11-27 09:33:00,how to build more confidence,search,green,0.9,0.0,0.5,neither,joy,0.9951079487800598,positive,,no,,1.0,no
410,2024-11-11 08:06:31,take deep breaths,message,green,0.9,0.0,0.5,neither,joy,0.40638992190361023,positive,,no,,1.0,no
411,2024-11-15 18:52:47,thanks for helping me!,message,green,0.9,0.0,0.95,neither,joy,0.9910039901733398,positive,,no,,1.0,no
412,2024-11-05 09:22:36,im bored,message,green,0.9,0.0,0.5,neither,anger,0.8601295948028564,neutral,,no,,1.0,no
413,2024-11-18 17:47:05,why do i feel left out?,search,green,0.9,0.0,0.5,neither,sadness,0.8916389346122742,neutral,,no,,1.0,no
414,2024-11-09 14:13:37,how to be happier,search,green,0.9,0.0,0.5,neither,joy,0.9927515983581543,positive,,no,,98.15597534179688,no
415,2024-11-10 16:07:13,youre awesome!,message,green,0.9,0.0,0.5,neither,joy,0.997669517993927,positive,,no,,1.0,no
416,2024-11-25 18:22:26,why do i get bullied?,search,green,0.9,0.0,0.5,neither,anger,0.9954036474227905,neutral,,no,,1.0,no
417,2024-11-12 08:40:05,what does hate mean?,search,green,0.9,0.0,0.5,neither,anger,0.9849243760108948,neutral,,no,,1.0,no
418,2024-11-11 19:42:03,what does ngl mean,search,green,0.9,0.0,0.5,neither,anger,0.8378891944885254,neutral,,no,,1.0,no
419,2024-11-09 20:01:16,weird is wonderful,message,green,0.9,0.0,0.5,neither,surprise,0.8901042938232422,neutral,,no,,1.0,no
420,2024-11-17 08:54:06,keep practicing,message,green,0.9,0.0,0.5,neither,joy,0.8930172324180603,positive,,no,,1.0,no
421,2024-11-06 08:14:29,take deep breaths,message,green,0.9,0.0,0.5,neither,joy,0.40638992190361023,positive,,no,,1.0,no
422,2024-11-15 17:41:18,what does mean mean?,search,green,0.9,0.0,0.5,neither,anger,0.7891599535942078,neutral,,no,,96.90189361572266,no
423,2024-11-04 16:58:00,dont worry about what they think,message,green,0.9,0.0,0.5,neither,anger,0.7219967842102051,neutral,,no,,1.0,no
424,2024-11-09 08:01:33,ngl i love that,message,green,0.9,0.0,0.5,neither,joy,0.38084933161735535,positive,,no,,1.0,no
425,2024-11-10 14:27:56,good morning mom!,message,green,0.9,0.0,0.5,neither,joy,0.9951209425926208,positive,,no,,1.0,no
426,2024-11-07 17:49:06,i love that game,message,green,0.9,0.0,0.5,neither,joy,0.543282151222229,positive,,no,,1.0,no
427,2024-11-24 20:52:54,youre awesome!,message,green,0.9,0.0,0.5,neither,joy,0.997669517993927,positive,,no,,1.0,no
428,2024-11-26 12:51:48,what is Among Us?,search,green,0.9,0.0,0.5,neither,anger,0.6161777377128601,neutral,,no,,1.0,no
429,2024-11-07 11:15:33,how to become popular,search,green,0.9,0.0,0.5,neither,joy,0.9978671073913574,positive,,no,,1.0,no
430,2024-11-26 14:46:02,that slaps,message,green,0.9,0.0,0.5,neither,anger,0.9956603646278381,neutral,,no,,1.0,no
431,2024-11-13 10:40:39,can i download that app?,message,green,0.9,0.0,0.5,neither,joy,0.638450562953949,positive,,no,,1.0,no
432,2024-12-21 15:00:47,im bored,message,green,0.9,0.0,0.5,neither,anger,0.8601295948028564,neutral,,no,,1.0,no
433,2024-12-14 20:57:29,what does no cap mean,search,green,0.9,0.0,0.5,neither,anger,0.9447349905967712,neutral,,no,,99.22981262207031,no
434,2024-12-03 10:14:47,what is Fortnite?,search,green,0.9,0.0,0.5,neither,anger,0.9075037240982056,neutral,,no,,1.0,no
435,2024-12-04 12:45:47,what is Among Us?,search,green,0.9,0.0,0.5,neither,anger,0.6161777377128601,neutral,,no,,1.0,no
436,2024-12-11 16:26:02,what is Minecraft?,search,green,0.9,0.0,0.5,neither,anger,0.48494166135787964,neutral,,no,,1.0,no
437,2024-12-09 11:14:52,tell a teacher,message,green,0.9,0.0,0.5,neither,anger,0.842266321182251,neutral,,no,,1.0,no
438,2024-12-25 17:11:44,can i download that app?,message,green,0.9,0.0,0.5,neither,joy,0.638450562953949,positive,,no,,1.0,no
439,2024-12-02 13:23:27,dont worry about them,message,green,0.9,0.0,0.5,neither,anger,0.3713664412498474,neutral,,no,,1.0,no
440,2024-12-03 17:09:44,hey can u come over today?,message,green,0.9,0.0,0.5,neither,joy,0.8461964130401611,positive,,no,,1.0,no
441,2024-12-10 18:04:59,that slaps,message,green,0.9,0.0,0.5,neither,anger,0.9956603646278381,neutral,,no,,1.0,no
442,2024-12-24 16:40:21,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
443,2024-12-28 15:09:05,im dead that was so funny,message,green,0.9,0.0,0.5,neither,surprise,0.9794718027114868,neutral,,no,,1.0,no
444,2024-12-16 13:39:27,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
445,2024-12-05 19:38:02,tell a teacher,message,green,0.9,0.0,0.5,neither,anger,0.842266321182251,neutral,,no,,1.0,no
446,2024-12-07 16:43:06,what is YouTube?,search,green,0.9,0.0,0.5,neither,fear,0.612720251083374,neutral,,no,,1.0,no
447,2024-12-12 10:30:54,im your friend,message,green,0.9,0.0,0.5,neither,anger,0.8732960224151611,neutral,,no,,1.0,no
448,2024-12-22 10:02:08,that hurt my feelings,message,green,0.9,0.0,0.5,neither,sadness,0.9975568056106567,neutral,,no,,1.0,no
449,2024-12-27 08:21:36,can we build together?,message,green,0.9,0.0,0.5,neither,joy,0.7550695538520813,positive,,no,,1.0,no
450,2024-12-28 12:52:35,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
451,2024-12-11 18:23:14,weird is wonderful,message,green,0.9,0.0,0.5,neither,surprise,0.8901042938232422,neutral,,no,,1.0,no
452,2024-12-17 11:48:38,how to become popular,search,green,0.9,0.0,0.5,neither,joy,0.9978671073913574,positive,,no,,1.0,no
453,2024-12-13 18:27:18,what does loser mean?,search,red,0.95,0.9220999479293823,0.9220999479293823,hate,anger,0.8236897587776184,personal_attack,personal_attack,yes,"It sounds like something is really bothering you. Words like that can really hurt someone's feelings, like a punch but on the inside. Let's find a better way to express what you're feeling.",99.42913055419922,no
454,2024-12-03 11:02:54,how to be more brave,search,green,0.9,0.0,0.5,neither,joy,0.995148241519928,positive,,no,,1.0,no
455,2024-12-12 18:15:27,why am i so weird?,search,green,0.9,0.0,0.5,neither,surprise,0.5073879957199097,neutral,,no,,1.0,no
456,2024-12-12 09:22:36,what is YouTube?,search,green,0.9,0.0,0.5,neither,fear,0.612720251083374,neutral,,no,,1.0,no
457,2024-12-11 16:21:59,hate is a strong word,message,green,0.9,0.0,0.5,neither,anger,0.9681822657585144,neutral,,no,,1.0,no
458,2024-12-28 17:05:36,what does periodt mean,search,green,0.9,0.0,0.5,neither,anger,0.6766511797904968,neutral,,no,,1.0,no
459,2024-12-02 17:04:08,thats a mean word,message,green,0.9,0.0,0.5,neither,anger,0.9198216795921326,neutral,,no,,1.0,no
460,2024-12-10 17:54:15,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
461,2024-12-28 11:24:26,what does vibe mean,search,green,0.9,0.0,0.5,neither,joy,0.9665425419807434,positive,,no,,1.0,no
462,2024-12-27 14:35:36,that hits different,message,green,0.9,0.0,0.5,neither,joy,0.9804216027259827,positive,,no,,1.0,no
463,2024-12-22 19:49:48,youre amazing,message,green,0.9,0.0,0.5,neither,surprise,0.688075065612793,neutral,,no,,1.0,no
464,2024-12-01 15:29:48,why do people judge me?,search,green,0.9,0.0,0.5,neither,anger,0.9856318235397339,neutral,,no,,1.0,no
465,2024-12-01 08:18:22,you are definitely good enough,message,green,0.9,0.0,0.5,neither,joy,0.9985175728797913,positive,,no,,1.0,no
466,2024-12-10 18:25:34,how to control my anger,search,green,0.9,0.0,0.5,neither,anger,0.9926700592041016,neutral,,no,,97.85103797912598,no
467,2024-12-16 13:38:23,im your friend,message,green,0.9,0.0,0.5,neither,anger,0.8732960224151611,neutral,,no,,1.0,no
468,2024-12-11 12:50:30,why do i feel so sad?,search,green,0.9,0.0,0.5,neither,sadness,0.9990742206573486,neutral,,no,,1.0,no
469,2024-12-17 14:55:11,im dead that was so funny,message,green,0.9,0.0,0.5,neither,surprise,0.9794718027114868,neutral,,no,,1.0,no
470,2024-12-25 11:25:20,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
471,2024-12-01 20:44:52,what does sus mean,search,green,0.9,0.0,0.5,neither,anger,0.7903022766113281,neutral,,no,,1.0,no
